"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Aug 10 22:31:47 MSK 2022","Wed Aug 10 22:32:09 MSK 2022","21286","","","","","","Документ.CRM_Интерес.Форма.ФормаДокумента.Форма. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""ОбработкаВыбораПодборНаСервере"""
"failed","Thu Aug 11 01:21:01 MSK 2022","Thu Aug 11 01:21:22 MSK 2022","21286","","","","","","Документ.ПриходныйОрдерНаТовары.Форма.ФормаДокумента.Форма. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""ОткрытьФормуДобавлениеИзлишков"""
"failed","Wed Aug 10 21:07:43 MSK 2022","Wed Aug 10 21:08:04 MSK 2022","21286","","","","","","Справочник.CRM_ИсточникиПолученияЛидов.Форма.ФормаВыбора.Форма. Пустой обработчик","Пустой обработчик: ""ПриЗакрытии"""
"failed","Thu Aug 11 01:43:01 MSK 2022","Thu Aug 11 01:43:22 MSK 2022","21286","","","","","","Документ.удалитьCRM_Мероприятие.МодульОбъекта. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""ОбработкаСозданияНовогоРяда"""
"failed","Thu Aug 11 04:09:32 MSK 2022","Thu Aug 11 04:09:53 MSK 2022","21286","","","","","","Обработка.toledo_УстановкаСтатусовЗНП.Форма.ФормаУПП.Форма. 36,5: Переменная не определена","Строка 36,5: Переменная не определена (РаботаСШК) #> <<?>>РаботаСШК.УстановитьСтатусЗНР(стрДок.Документ, Перечисления.СтатусыЗаявокНаРазгрузку.Разгружается, МестоРазгрузки, стр.Грузчик); (Проверка: Толстый клиент (обычное приложение))"
"failed","Wed Aug 10 22:09:26 MSK 2022","Wed Aug 10 22:09:48 MSK 2022","21286","","","","","","Справочник.Проекты.Форма.CRM_Модуль_ФормаЭлемента.Форма. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""ТаблицаНастройкаРеквизитовСобытияПриОкончанииРедактирования"""
"failed","Wed Aug 10 22:18:40 MSK 2022","Wed Aug 10 22:19:01 MSK 2022","21286","","","","","","Справочник.СА_ТипыПечатныхФорм.Форма.ЗагрузкаВыгрузкаТПФ.Форма. 52,34: Переменная не определена","Строка 52,34: Переменная не определена (ТипУзлаXML) #> ИначеЕсли ЧтениеXML.ТипУзла = <<?>>ТипУзлаXML.КонецЭлемента Тогда (Проверка: Веб-клиент)"
"failed","Thu Aug 11 01:07:53 MSK 2022","Thu Aug 11 01:08:15 MSK 2022","21286","","","","","","Документ.ОперацияПоПлатежнойКарте.МодульОбъекта. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""lad_ДополнитьДвиженияПоРасчетамСПокупателем"""
"failed","Wed Aug 10 22:57:41 MSK 2022","Wed Aug 10 22:58:03 MSK 2022","21286","","","","","","Документ.LAD_СогласованиеУсловийФУ.Форма.ФормаДокумента.Форма. Отсутствует обработчик","Отсутствует обработчик: Форма ""ПриЗакрытии"""
"failed","Wed Aug 10 18:21:19 MSK 2022","Wed Aug 10 18:21:41 MSK 2022","21286","","","","","","ОбщийМодуль.toledo_ТопографияКлиентСервер.Модуль. 169,21: Процедура или функция с указанным именем не определена","Строка 169,21: Процедура или функция с указанным именем не определена (ПрочитатьJSON) #> СтруктураОтвета = <<?>>ПрочитатьJSON(ЧтениеJSON, Истина);  (Проверка: Веб-клиент)"
"failed","Wed Aug 10 20:27:59 MSK 2022","Wed Aug 10 20:28:20 MSK 2022","21286","","","","","","ОбщийМодуль.сфпСофтФонПроКлиент.Модуль. Возможно ошибочный метод","Возможно ошибочный метод: ""ПозвонитьПоНомеру"""
"failed","Wed Aug 10 19:48:15 MSK 2022","Wed Aug 10 19:48:36 MSK 2022","21286","","","","","","ОбщийМодуль.ОтчетыУТКлиентПереопределяемый.Модуль. Возможно ошибочный параметр","Возможно ошибочный параметр: ""Обработка.ЖурналДокументовПереработки.Форма.СписокДокументыПриемаКОформлению"""
"failed","Wed Aug 10 16:37:01 MSK 2022","Wed Aug 10 16:37:23 MSK 2022","21286","","","","","","ОбщийМодуль.LAD_ДлительныеОперации.Модуль. Не обнаружено ссылок на функцию","Не обнаружено ссылок на функцию: ""ПолучитьСериюИзИБ"""
"failed","Wed Aug 10 18:19:33 MSK 2022","Wed Aug 10 18:19:54 MSK 2022","21286","","","","","","ОбщийМодуль.toledo_СбросНаСкладРеализацииТоваровУслугСервер.Модуль. Не обнаружено ссылок на функцию","Не обнаружено ссылок на функцию: ""ПолучитьОстатокИзКэша"""
"failed","Thu Aug 11 01:17:07 MSK 2022","Thu Aug 11 01:17:28 MSK 2022","21286","","","","","","Документ.ПриобретениеТоваровУслуг.Форма.ФормаДокумента.Форма. Отсутствует обработчик","Отсутствует обработчик: Инструкция ""Инструкция"""
"failed","Wed Aug 10 18:29:29 MSK 2022","Wed Aug 10 18:29:50 MSK 2022","21286","","","","","","ОбщийМодуль.ОбработкаТабличнойЧастиСервер.Модуль. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""Lad_ЗаполнитьПоТарифуТ6"""
"failed","Wed Aug 10 21:11:58 MSK 2022","Wed Aug 10 21:12:19 MSK 2022","21286","","","","","","Справочник.CRM_ИсточникиРекламныхКампаний.Форма.ФормаПомощникВвода.Форма. Отсутствует обработчик","Отсутствует обработчик: Форма ""ОбработкаПроверкиЗаполненияНаСервере"""
"failed","Thu Aug 11 04:34:00 MSK 2022","Thu Aug 11 04:34:22 MSK 2022","21286","","","","","","Обработка.СА_УправлениеСканАрхивом.Форма.ФормаУправляемая.Форма. 3743,2: Переменная не определена","Строка 3743,2: Переменная не определена (СА_ПрограммныеКомпоненты) #> <<?>>СА_ПрограммныеКомпоненты.Свойство(""КомпонентаПросмотраСканОбраза"", КомпонентаПросмотраСканОбраза); (Проверка: Толстый клиент (обычное приложение))"
"failed","Thu Aug 11 04:11:18 MSK 2022","Thu Aug 11 04:11:39 MSK 2022","21286","","","","","","Обработка.toledo_УстановкаСтатусовЗНП.Форма.ФормаУПП.Форма. 224,12: Переменная не определена","Строка 224,12: Переменная не определена (РаботаСШК) #> Ссылка = <<?>>РаботаСШК.ПолучитьСсылкуПоШК(Данные); (Проверка: Толстый клиент (обычное приложение))"
"failed","Wed Aug 10 16:52:17 MSK 2022","Wed Aug 10 16:52:38 MSK 2022","21286","","","","","","ОбщийМодуль.LAD_ТиповыеОтчеты.Модуль. 4488,2: Переменная не определена","Строка 4488,2: Переменная не определена (ТиповыеОтчетыПереопределяемый) #> <<?>>ТиповыеОтчетыПереопределяемый.ДополнитьЗначенияНастроекПанелиПользователя(ЗначенияНастроек, ОтчетОбъект, ФормаОтчета); (Проверка: Толстый клиент (обычное приложение))"
"failed","Wed Aug 10 17:32:43 MSK 2022","Wed Aug 10 17:33:05 MSK 2022","21286","","","","","","ОбщийМодуль.toledo_ПриходныйОрдерНаТоварыСервер.Модуль. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""ОбновитьПеремещения"""
"failed","Thu Aug 11 02:16:00 MSK 2022","Thu Aug 11 02:16:21 MSK 2022","21286","","","","","","Документ.ЭлектронноеПисьмоВходящее.Форма.ФормаДокумента.Форма. Отсутствует обработчик","Отсутствует обработчик: Форма ""ПослеЗаписи"""
"failed","Thu Aug 11 05:11:15 MSK 2022","Thu Aug 11 05:11:37 MSK 2022","21286","","","","","","БизнесПроцесс.CRM_БизнесПроцесс.Форма.LAD_ФормаПодбораПользователей.Форма. Отсутствует обработчик","Отсутствует обработчик: ТаблицаПользователейПользователь.Расширение ""ТаблицаПользователейПользовательОкончаниеВводаТекста"""
"failed","Thu Aug 11 04:28:41 MSK 2022","Thu Aug 11 04:29:02 MSK 2022","21286","","","","","","Обработка.СА_УправлениеСканАрхивом.Форма.Форма.Форма. 1545,5: Переменная не определена","Строка 1545,5: Переменная не определена (СА_ПрограммныеКомпоненты) #> <<?>>СА_ПрограммныеКомпоненты.Свойство(""КомпонентаПросмотраСканОбраза"", КомпонентаПросмотраСканОбраза); (Проверка: Толстый клиент (обычное приложение))"
"failed","Thu Aug 11 04:35:04 MSK 2022","Thu Aug 11 04:35:26 MSK 2022","21286","","","","","","Обработка.СА_УправлениеСканАрхивом.Форма.ФормаУправляемая.Форма. 497,11: Процедура или функция с указанным именем не определена","Строка 497,11: Процедура или функция с указанным именем не определена (НайтиНедопустимыеСимволыXML) #> Если <<?>>НайтиНедопустимыеСимволыXML(Данные) = 0 Тогда (Проверка: Веб-клиент)"
"failed","Wed Aug 10 23:54:48 MSK 2022","Wed Aug 10 23:55:10 MSK 2022","21286","","","","","","Документ.toledo_ПроектДоговора.МодульОбъекта. Не обнаружено ссылок на функцию","Не обнаружено ссылок на функцию: ""ЕстьНекорректныеРеквизиты"""
"failed","Wed Aug 10 22:23:59 MSK 2022","Wed Aug 10 22:24:20 MSK 2022","21286","","","","","","Справочник.ЭтапыПроизводства.Форма.ФормаЭлемента.Форма. Не обнаружено ссылок на процедуру","Не обнаружено ссылок на процедуру: ""ОбработатьВыборПоляВТаблице"""
"failed","Thu Aug 11 03:15:15 MSK 2022","Thu Aug 11 03:15:36 MSK 2022","21286","","","","","","Обработка.LAD_ПодборТоваровВДокументПродажи.Форма.Форма.Форма. Пустой обработчик","Пустой обработчик: ""ЗапускПриложения"""
